,Year,Sunspot_Number
2853,1825.812,31.32578062943295
2854,1825.815,31.456188798498015
2855,1825.818,31.615946526958638
2856,1825.821,31.77518468839742
2857,1825.823,31.904230922222744
2858,1825.826,32.008404678152075
2859,1825.829,32.090943667910736
2860,1825.832,32.142786096996566
2861,1825.834,32.30021839663587
2862,1825.837,32.37117409372749
2863,1825.84,32.429912010614444
2864,1825.842,32.466290727549335
2865,1825.845,32.43442740536586
2866,1825.848,32.461659031823636
2867,1825.851,32.49641753023431
2868,1825.853,32.49772513794281
2869,1825.856,32.6581781171982
2870,1825.859,32.818100562723984
2871,1825.862,32.86391892919226
2872,1825.864,33.0235593042595
2873,1825.867,33.123323366222735
2874,1825.87,33.28230763394603
2875,1825.873,33.440759790273106
2876,1825.875,33.54649740065852
2877,1825.878,33.6745638697711
2878,1825.881,33.7685221142979
2879,1825.884,33.92581306942759
2880,1825.886,34.02731859552772
2881,1825.889,34.13378558529497
2882,1825.892,34.2901985881259
2883,1825.895,34.41742801460779
2884,1825.897,34.54328934332974
2885,1825.9,34.648348813870534
2886,1825.903,34.80335331624326
2887,1825.905,34.95679223353641
2888,1825.908,35.06058288965459
2889,1825.911,35.113022792677214
2890,1825.914,35.191201255876415
2891,1825.916,35.30005079177274
2892,1825.919,35.472228584249336
2893,1825.922,35.588862624114526
2894,1825.925,35.70570351629058
2895,1825.927,35.89539707183987
2896,1825.93,35.93541351116702
2897,1825.933,36.022220193341646
2898,1825.936,36.16061618817616
2899,1825.938,36.30419259603702
2900,1825.941,36.42427905364043
2901,1825.944,36.544584186435365
2902,1825.947,36.61394841797901
2903,1825.949,36.68388157634948
2904,1825.952,36.71728115728909
2905,1825.955,36.797009960882015
2906,1825.958,36.90535689640786
2907,1825.96,36.97561771884352
2908,1825.963,37.06957627216975
2909,1825.966,37.10623872092321
2910,1825.968,37.26830012660597
2911,1825.971,37.427314266102215
2912,1825.974,37.62008069798658
2913,1825.977,37.77545888515564
2914,1825.979,37.862753272217965
2915,1825.982,37.96223547343688
2916,1825.985,38.11679441867351
2917,1825.988,38.19815248351466
2918,1825.99,38.275544045025605
2919,1825.993,38.39631599401586
2920,1825.996,38.47506578324973
2921,1825.999,38.629494133274335
2922,1826.001,38.68513953957114
2923,1826.004,38.754202888904445
2924,1826.007,38.87956580480678
2925,1826.01,39.0332155137677
2926,1826.012,39.193721345820734
2927,1826.015,39.32215314001994
2928,1826.018,39.46477184645252
2929,1826.021,39.61738624528767
2930,1826.023,39.698841449186126
2931,1826.026,39.84597937717401
2932,1826.029,39.997982305090034
2933,1826.032,40.094173103891016
2934,1826.034,40.24543473045944
2935,1826.037,40.39613570814143
2936,1826.04,40.546276036937
2937,1826.042,40.59762993959407
2938,1826.045,40.625563636407335
2939,1826.048,40.60056524146594
2940,1826.051,40.751168827086694
2941,1826.053,40.90120805053234
2942,1826.056,40.868555949814514
2943,1826.059,40.8744464946885
2944,1826.062,40.86336631705758
2945,1826.064,40.890685361644486
2946,1826.067,41.04209000755043
2947,1826.07,41.19292453856962
2948,1826.073,41.26747325140345
2949,1826.075,41.34504071698354
2950,1826.078,41.49518176246309
2951,1826.081,41.64475129816757
2952,1826.084,41.79374932409692
2953,1826.086,41.866460136952604
2954,1826.089,41.8859131227823
2955,1826.092,42.0345994537122
2956,1826.095,42.05890694413832
2957,1826.097,42.10190747949115
2958,1826.1,42.25044431687782
2959,1826.103,42.39840556564376
2960,1826.105,42.476214633568546
2961,1826.108,42.50992835585307
2962,1826.111,42.551007099761065
2963,1826.114,42.5973543030053
2964,1826.116,42.62130787660686
2965,1826.119,42.76933673897428
2966,1826.122,42.79297976715674
2967,1826.125,42.81689151334999
2968,1826.127,42.82060710994966
2969,1826.13,42.88305100640305
2970,1826.133,42.88717872514785
2971,1826.136,42.915244283154465
2972,1826.138,42.9537835088652
2973,1826.141,43.017049682335404
2974,1826.144,43.052690894904764
2975,1826.147,43.202095372036936
2976,1826.149,43.240405523423554
2977,1826.152,43.260465930186385
2978,1826.155,43.2910510575641
2979,1826.158,43.36278507152815
2980,1826.16,43.51222081339742
2981,1826.163,43.661062130844286
2982,1826.166,43.78065983883684
2983,1826.168,43.92850880390672
2984,1826.171,44.0010775844286
2985,1826.174,44.06846209433645
2986,1826.177,44.11841849787477
2987,1826.179,44.26565505889342
2988,1826.182,44.30179758757402
2989,1826.185,44.3258368034676
2990,1826.188,44.473939509296194
2991,1826.19,44.62144999847386
2992,1826.193,44.579071995023114
2993,1826.196,44.534323491506086
2994,1826.199,44.68265916772603
2995,1826.201,44.6083608661969
2996,1826.204,44.56874071174194
2997,1826.207,44.59426762407793
2998,1826.21,44.74384949348071
2999,1826.212,44.89283061336425
3000,1826.215,44.92967678140906
3001,1826.218,44.97281923558073
3002,1826.221,45.01608274681463
3003,1826.223,45.07481411157462
3004,1826.226,45.13867523086697
3005,1826.229,45.165679586735514
3006,1826.232,45.19393688031215
3007,1826.234,45.23877970906016
3008,1826.237,45.284746886057384
3009,1826.24,45.33796953303922
3010,1826.242,45.39020505510819
3011,1826.245,45.46397667664731
3012,1826.248,45.569375000181175
3013,1826.251,45.66729370961489
3014,1826.253,45.74242671998238
3015,1826.256,45.938511187992894
3016,1826.259,46.05928996904967
3017,1826.262,46.20623382959916
3018,1826.264,46.33413991061017
3019,1826.267,46.42062445728711
3020,1826.27,46.53656778311135
3021,1826.273,46.58354003867648
3022,1826.275,46.67456150274992
3023,1826.278,46.74691519342405
3024,1826.281,46.79356462374331
3025,1826.284,46.86584381295386
3026,1826.286,46.93799676477572
3027,1826.289,46.92612161145848
3028,1826.292,46.94743623441671
3029,1826.295,46.97101903901948
3030,1826.297,46.992762085075725
3031,1826.3,47.02291011507428
3032,1826.303,47.055266712078584
3033,1826.305,47.05427933897176
3034,1826.308,47.06128863137813
3035,1826.311,47.08132486905617
3036,1826.314,47.11309662500145
3037,1826.316,47.1054505709086
3038,1826.319,47.112047642084605
3039,1826.322,47.17883846926581
3040,1826.325,47.19882070745186
3041,1826.327,47.18837111551939
3042,1826.33,47.20090462339365
3043,1826.333,47.35393161671198
3044,1826.336,47.39581601634062
3045,1826.338,47.447028412873365
3046,1826.341,47.4666334290188
3047,1826.344,47.43233759773233
3048,1826.347,47.43347250961471
3049,1826.349,47.58643389412269
3050,1826.352,47.6210840010566
3051,1826.355,47.6333931185454
3052,1826.358,47.65523327095133
3053,1826.36,47.64254301803887
3054,1826.363,47.622162545984914
3055,1826.366,47.54810310512362
3056,1826.368,47.57728233230723
3057,1826.371,47.660906605747485
3058,1826.374,47.74130443238767
3059,1826.377,47.80212522915111
3060,1826.379,47.85475666764943
3061,1826.382,48.00975097675586
3062,1826.385,48.01469483981901
3063,1826.388,48.023067437341496
3064,1826.39,48.04712453377873
3065,1826.393,48.02946111745354
3066,1826.396,47.9979896838393
3067,1826.399,47.928552587180306
3068,1826.401,47.89099133302944
3069,1826.404,47.85027685794084
3070,1826.407,48.010049246196225
3071,1826.41,47.9685986924141
3072,1826.412,47.97388830018042
3073,1826.415,47.97751068264976
3074,1826.418,47.98971730182424
3075,1826.421,48.04626905264913
3076,1826.423,48.20825388858563
3077,1826.426,48.31942385479323
3078,1826.429,48.480394977322405
3079,1826.432,48.56497114849371
3080,1826.434,48.65245694885873
3081,1826.437,48.6814395121878
3082,1826.44,48.678920990425894
3083,1826.442,48.707532007466675
3084,1826.445,48.78752421502699
3085,1826.448,48.94718765288843
3086,1826.451,49.01407907748783
3087,1826.453,49.00725444520102
3088,1826.456,49.01828164786136
3089,1826.459,48.99895012216847
3090,1826.462,49.05690344903375
3091,1826.464,49.107712430410196
3092,1826.467,49.02045752541993
3093,1826.47,48.900449986746956
3094,1826.473,48.760190266299524
3095,1826.475,48.64484323885797
3096,1826.478,48.63099056494243
3097,1826.481,48.563433891190016
3098,1826.484,48.452768298303944
3099,1826.486,48.377055429033604
3100,1826.489,48.31253485947558
3101,1826.492,48.26732663156753
3102,1826.495,48.43877697249406
3103,1826.497,48.49798386332422
3104,1826.5,48.52245113483496
3105,1826.503,48.555383101125884
3106,1826.505,48.64583514294671
3107,1826.508,48.73919119111838
3108,1826.511,48.85793951604799
3109,1826.514,48.96813884203615
3110,1826.516,49.06063616331744
3111,1826.519,49.1959181489666
3112,1826.522,49.33071555523971
3113,1826.525,49.466051249859234
3114,1826.527,49.56201367562822
3115,1826.53,49.65775023531608
3116,1826.533,49.75326025552856
3117,1826.536,49.84854306287133
3118,1826.538,49.91801835445727
3119,1826.541,49.94036698404221
3120,1826.544,49.98651063075976
3121,1826.547,50.018435706090045
3122,1826.549,50.00349739736579
3123,1826.552,49.99623903755744
3124,1826.555,49.991486836952944
3125,1826.558,49.943188809348115
3126,1826.56,49.98875190549051
3127,1826.563,50.054882297326245
3128,1826.566,50.146554392123605
3129,1826.568,50.24312807140147
3130,1826.571,50.365031218985365
3131,1826.574,50.46195866213102
3132,1826.577,50.60263881825778
3133,1826.579,50.71616244678727
3134,1826.582,50.842615970996434
3135,1826.585,50.99955478321469
3136,1826.588,51.08648879175287
3137,1826.59,51.12103626954162
3138,1826.593,51.15573681467352
3139,1826.596,51.24277865769508
3140,1826.599,51.32859702401081
3141,1826.601,51.39375063523267
3142,1826.604,51.40359781724781
3143,1826.607,51.39331189861925
3144,1826.61,51.39372029015974
3145,1826.612,51.41293663175103
3146,1826.615,51.440608211741946
3147,1826.618,51.46439224388898
3148,1826.621,51.491470750094045
3149,1826.623,51.521828348106716
3150,1826.626,51.52680049950399
3151,1826.629,51.507577506700706
3152,1826.632,51.50013773734353
3153,1826.634,51.48087599454408
3154,1826.637,51.45293735501637
3155,1826.64,51.44503238368631
3156,1826.642,51.45805608993129
3157,1826.645,51.51846222296692
3158,1826.648,51.58703841189992
3159,1826.651,51.606429096247396
3160,1826.653,51.67315658972905
3161,1826.656,51.682531755020705
3162,1826.659,51.81092741776558
3163,1826.662,51.90610361235464
3164,1826.664,51.975453816132195
3165,1826.667,52.06928179733423
3166,1826.67,52.16285469676084
3167,1826.673,52.254125412938635
3168,1826.675,52.31855080590291
3169,1826.678,52.35836598401621
3170,1826.681,52.42796718687555
3171,1826.684,52.47087448404828
3172,1826.686,52.54047501351332
3173,1826.689,52.58030289953977
3174,1826.692,52.62432581488512
3175,1826.695,52.66432897583795
3176,1826.697,52.709554954420724
3177,1826.7,52.77839179121437
3178,1826.703,52.868623497445554
3179,1826.705,52.95963100782625
3180,1826.708,52.9951383871188
3181,1826.711,53.10445220243772
3182,1826.714,53.22055887064071
3183,1826.716,53.39890664740205
3184,1826.719,53.5604222294557
3185,1826.722,53.679385363331356
3186,1826.725,53.85746336004277
3187,1826.727,54.053890528052094
3188,1826.73,54.16957979373636
3189,1826.733,54.2744305072222
3190,1826.736,54.45760674745882
3191,1826.738,54.636965703740785
3192,1826.741,54.81252854470005
3193,1826.744,54.929694054312925
3194,1826.747,55.064142298887624
3195,1826.749,55.25905753980223
3196,1826.752,55.421140418106525
3197,1826.755,55.629492346469945
3198,1826.758,55.88107926204513
3199,1826.76,56.066973463244885
3200,1826.763,56.23205469525688
3201,1826.766,56.34547275286995
3202,1826.768,56.43916369543805
3203,1826.771,56.56121651453362
3204,1826.774,56.701202150017366
3205,1826.777,56.840576506980454
3206,1826.779,56.90464679794616
3207,1826.782,57.04551808358802
3208,1826.785,57.23725208939844
3209,1826.788,57.32500374392429
3210,1826.79,57.41693056744607
3211,1826.793,57.52027145482756
3212,1826.796,57.72609631797897
3213,1826.799,57.85363625043834
3214,1826.801,57.94645496167359
3215,1826.804,58.00898883996457
3216,1826.807,58.102768561880275
3217,1826.81,58.193712093064875
3218,1826.812,58.21934116990389
3219,1826.815,58.25472645029701
3220,1826.818,58.4677393266362
3221,1826.821,58.70908372384796
3222,1826.823,58.73903281680505
3223,1826.826,58.78894743045275
3224,1826.829,58.8590161873552
3225,1826.832,59.0709550266602
3226,1826.834,59.12859721263335
3227,1826.837,59.145258047721654
3228,1826.84,59.27060222883148
3229,1826.842,59.439423776787244
3230,1826.845,59.50408184962127
3231,1826.848,59.565557385776096
3232,1826.851,59.63308616080108
3233,1826.853,59.688214761954896
3234,1826.856,59.85687823636164
3235,1826.859,60.02472300274157
3236,1826.862,60.05463522928255
3237,1826.864,60.22073871719003
3238,1826.867,60.29188919070813
3239,1826.87,60.458028566685876
3240,1826.873,60.53842271947895
3241,1826.875,60.617555315116455
3242,1826.878,60.728174508246624
3243,1826.881,60.79946217335527
3244,1826.884,60.908423372462806
3245,1826.886,61.072191731784564
3246,1826.889,61.06118727638506
3247,1826.892,61.22345577872464
3248,1826.895,61.213003238287016
3249,1826.897,61.2550932155872
3250,1826.9,61.29615353350217
3251,1826.903,61.3576769730062
3252,1826.905,61.44156841468838
3253,1826.908,61.55585097980118
3254,1826.911,61.641998877408454
3255,1826.914,61.80354987423242
3256,1826.916,61.919248104719216
3257,1826.919,62.07944265446735
3258,1826.922,62.20810159900677
3259,1826.925,62.36579637813928
3260,1826.927,62.53192274125254
3261,1826.93,62.68800019553257
3262,1826.933,62.819711175814405
3263,1826.936,62.95075737639533
3264,1826.938,63.10569502033008
3265,1826.941,63.16157323925154
3266,1826.944,63.20398308752049
3267,1826.947,63.261664066779524
3268,1826.949,63.414318316129695
3269,1826.952,63.51702318159644
3270,1826.955,63.66834129152003
3271,1826.958,63.7492458522099
3272,1826.96,63.75202858793643
3273,1826.963,63.90231590428628
3274,1826.966,64.0517571968489
3275,1826.968,64.06836157744183
3276,1826.971,64.11572077693782
3277,1826.974,64.28585726298043
3278,1826.977,64.39069209494181
3279,1826.979,64.53898467392406
3280,1826.982,64.68643587073016
3281,1826.985,64.83304569498003
3282,1826.988,64.89388978637766
3283,1826.99,65.03939936604758
3284,1826.993,65.18406680356783
3285,1826.996,65.32789210855805
3286,1826.999,65.36037129122977
3287,1827.001,65.41322997915348
3288,1827.004,65.4904195290969
3289,1827.007,65.53140275297999
3290,1827.01,65.67353147941404
3291,1827.012,65.81481467748674
3292,1827.015,65.88260620905866
3293,1827.018,66.02269663816942
3294,1827.021,66.16194088476438
3295,1827.023,66.30033895846333
3296,1827.026,66.36217516558787
3297,1827.029,66.4994002344487
3298,1827.032,66.56313229964002
3299,1827.034,66.6991619252015
3300,1827.037,66.83434403107834
3301,1827.04,66.89091655323246
3302,1827.042,66.97070818163125
3303,1827.045,67.10425234235888
3304,1827.048,67.23694778091196
3305,1827.051,67.3687945069106
3306,1827.053,67.49979252997448
3307,1827.056,67.57059711930052
3308,1827.059,67.64505279404855
3309,1827.062,67.71903819424034
3310,1827.064,67.7935759951999
3311,1827.067,67.97543535027805
3312,1827.07,68.10220861173914
3313,1827.073,68.19979866721798
3314,1827.075,68.35248590904277
3315,1827.078,68.4248166119582
3316,1827.081,68.49331412438272
3317,1827.084,68.63763174989785
3318,1827.086,68.76267387805323
3319,1827.089,68.78351613893271
3320,1827.092,68.80941630797854
3321,1827.095,68.9334481762775
3322,1827.097,68.92174225272942
3323,1827.1,68.93299216132732
3324,1827.103,69.10944066591254
3325,1827.105,69.13084956985007
3326,1827.108,69.18854229310637
3327,1827.111,69.30507747579666
3328,1827.114,69.56662747128654
3329,1827.116,69.70702908457913
3330,1827.119,69.8267373187085
3331,1827.122,69.97471743983165
3332,1827.125,70.099332550359
3333,1827.127,70.22309273386415
3334,1827.13,70.34599799996683
3335,1827.133,70.41586591412188
3336,1827.136,70.45658062201252
3337,1827.138,70.55654288509328
3338,1827.141,70.67167122002749
3339,1827.144,70.76379149627485
3340,1827.147,70.80306945481472
3341,1827.149,70.92287681355262
3342,1827.152,70.99169071838311
3343,1827.155,71.0139477884638
3344,1827.158,71.05442402625532
3345,1827.16,71.12220088456449
3346,1827.163,71.12806402517508
3347,1827.166,71.17829295621218
3348,1827.168,71.36514940232792
3349,1827.171,71.55161575110341
3350,1827.174,71.76447818248948
3351,1827.177,71.8387869389467
3352,1827.179,71.91776224986859
3353,1827.182,72.01316476556082
3354,1827.185,72.19109372471331
3355,1827.188,72.24098857808512
3356,1827.19,72.33281969399341
3357,1827.193,72.36032032032573
3358,1827.196,72.36930102179566
3359,1827.199,72.48867506474458
3360,1827.201,72.53067953731772
3361,1827.204,72.52551313955152
3362,1827.207,72.57473707956191
3363,1827.21,72.57156699490596
3364,1827.212,72.57041326646178
3365,1827.215,72.58456914868421
3366,1827.218,72.61597462043697
3367,1827.221,72.67985717675707
3368,1827.223,72.68697432192457
3369,1827.226,72.7124040394077
3370,1827.229,72.76829719325363
3371,1827.232,72.75007749740922
3372,1827.234,72.74931313230549
3373,1827.237,72.76179078596732
3374,1827.24,72.77961914446381
3375,1827.242,72.79683384735749
3376,1827.245,72.72301417913239
3377,1827.248,72.60870902837343
3378,1827.251,72.52479708279563
3379,1827.253,72.41172790405541
3380,1827.256,72.31778577770308
3381,1827.259,72.225441025453
3382,1827.262,72.124459794565
3383,1827.264,72.10802012237939
3384,1827.267,72.11926928254755
3385,1827.27,72.12629775707256
3386,1827.273,72.11276161505188
3387,1827.275,72.1320057630193
3388,1827.278,72.12548280851011
3389,1827.281,72.17132607229115
3390,1827.284,72.15764926300305
3391,1827.286,72.11739682974392
3392,1827.289,72.03437900081502
3393,1827.292,72.02571482258189
3394,1827.295,72.14921864967226
3395,1827.297,72.19405531782408
3396,1827.3,72.19554648032343
3397,1827.303,72.1795587625199
3398,1827.305,72.07049463701172
3399,1827.308,71.98052564018981
3400,1827.311,71.95454343632173
3401,1827.314,71.99108072223144
3402,1827.316,71.96692579987466
3403,1827.319,71.97802760596973
3404,1827.322,71.87271475541722
3405,1827.325,71.78340465956376
3406,1827.327,71.78798388344049
3407,1827.33,71.71505935253758
3408,1827.333,71.65306585877349
3409,1827.336,71.5948112360413
3410,1827.338,71.48295321858643
3411,1827.341,71.36492853283283
3412,1827.344,71.3605178095354
3413,1827.347,71.34409711552613
3414,1827.349,71.41190773782758
3415,1827.352,71.46617026439684
3416,1827.355,71.6195678824151
3417,1827.358,71.6882690225536
3418,1827.36,71.70557021333018
3419,1827.363,71.74158811403453
3420,1827.366,71.79836822923347
3421,1827.368,71.95131638539071
3422,1827.371,72.04119259424465
3423,1827.374,72.13505166991128
3424,1827.377,72.18878389459086
3425,1827.379,72.24452890649225
3426,1827.382,72.3278797164157
3427,1827.385,72.40897380201817
3428,1827.388,72.51132993483493
3429,1827.39,72.61431552397153
3430,1827.393,72.6841019910813
3431,1827.396,72.75551926728423
3432,1827.399,72.83883383127638
3433,1827.401,72.88280170144454
3434,1827.404,72.92228068743424
3435,1827.407,72.94092713732081
3436,1827.41,72.9276255702939
3437,1827.412,72.91431128573396
3438,1827.415,72.96659333838967
3439,1827.418,73.0699356418234
3440,1827.421,73.15039460401158
3441,1827.423,73.17735859373745
3442,1827.426,73.239143890326
3443,1827.429,73.30075079994424
3444,1827.432,73.39390451331906
3445,1827.434,73.54292929320549
3446,1827.437,73.61655551062911
3447,1827.44,73.69720674325485
3448,1827.442,73.82057462261015
3449,1827.445,73.92601014829525
3450,1827.448,73.95922814267946
3451,1827.451,73.9695866339779
3452,1827.453,74.00942163874441
3453,1827.456,74.02142700921097
3454,1827.459,74.03853339951128
3455,1827.462,74.09249372497918
3456,1827.464,74.08585179323437
3457,1827.467,74.20599688328281
3458,1827.47,74.19011517987404
3459,1827.473,74.19683004311172
3460,1827.475,74.19042732604778
3461,1827.478,74.17418623111861
3462,1827.481,74.19042150311083
3463,1827.484,74.13238359887853
3464,1827.486,74.07383856040795
3465,1827.489,74.05890815925731
3466,1827.492,74.0321985692545
3467,1827.495,73.7592303329359
3468,1827.497,73.79849580482077
3469,1827.5,73.86024726141977
3470,1827.503,73.94897740601914
3471,1827.505,73.93001616255724
3472,1827.508,73.8399157278184
3473,1827.511,73.85907087518022
3474,1827.514,73.79263266805825
3475,1827.516,73.77418255783505
3476,1827.519,73.72154810445409
3477,1827.522,73.66979697609672
3478,1827.525,73.75086212017253
3479,1827.527,73.79382615851418
3480,1827.53,73.82544567058144
3481,1827.533,73.89629851053587
3482,1827.536,73.95720093904686
3483,1827.538,74.01340875563737
3484,1827.541,73.9899265446049
3485,1827.544,74.09808414184455
3486,1827.547,74.15138051011463
3487,1827.549,74.22498526742265
3488,1827.552,74.24791155487287
3489,1827.555,74.31235039071221
3490,1827.558,74.44937332583247
3491,1827.56,74.59879234732043
3492,1827.563,74.64925608903935
3493,1827.566,74.68128196861606
3494,1827.568,74.77291219175348
3495,1827.571,74.8644994379021
3496,1827.574,74.91189173857785
3497,1827.577,75.00065916228772
3498,1827.579,74.97696510428234
3499,1827.582,75.14613889808258
3500,1827.585,75.14262687724944
3501,1827.588,75.33200280904303
3502,1827.59,75.38971090012022
3503,1827.593,75.27347235917986
3504,1827.596,75.29113285682162
3505,1827.599,75.35480699086004
3506,1827.601,75.38350785698334
3507,1827.604,75.46546731010639
3508,1827.607,75.53995150214264
3509,1827.61,75.63463505682557
3510,1827.612,75.7023105336931
3511,1827.615,75.7851106109428
3512,1827.618,75.8481411012045
3513,1827.621,75.94167093417722
3514,1827.623,76.11198902505294
3515,1827.626,76.29015580880788
3516,1827.629,76.35502124380861
3517,1827.632,76.34797590748938
3518,1827.634,76.57170842901657
3519,1827.637,76.64695949503148
3520,1827.64,76.66456998063768
3521,1827.642,76.67246687315958
3522,1827.645,76.74030288242749
3523,1827.648,76.7849534263082
3524,1827.651,76.80461724517133
3525,1827.653,76.8188953994516
3526,1827.656,76.85873528440327
3527,1827.659,76.89208696006959
3528,1827.662,76.89687928631878
3529,1827.664,76.92736090913868
3530,1827.667,77.06616286071215
3531,1827.67,77.06990481685212
3532,1827.673,77.09912299797429
3533,1827.675,77.13113063626044
3534,1827.678,77.1188391501594
3535,1827.681,77.25746047428345
3536,1827.684,77.36382761794815
3537,1827.686,77.46936389400827
3538,1827.689,77.56895309758748
3539,1827.692,77.69861017607526
3540,1827.695,77.86156627560197
3541,1827.697,77.98901528347173
3542,1827.7,78.06752925193233
3543,1827.703,78.14947986338765
3544,1827.705,78.28088187976506
3545,1827.708,78.30995956389239
3546,1827.711,78.35318923513687
3547,1827.714,78.32376800157184
3548,1827.716,78.38896547096695
3549,1827.719,78.56866849808615
3550,1827.722,78.74767646199908
3551,1827.725,78.78887599264965
3552,1827.727,78.85915367495556
3553,1827.73,79.04224851624656
3554,1827.733,79.10177433240736
3555,1827.736,79.1323413752991
3556,1827.738,79.19453450451083
3557,1827.741,79.27625759333496
3558,1827.744,79.33741624839195
3559,1827.747,79.33783858304326
3560,1827.749,79.35548927125345
3561,1827.752,79.53178468636973
3562,1827.755,79.59992413482257
3563,1827.758,79.69158453372215
3564,1827.76,79.78615427802808
3565,1827.763,79.89285579084154
3566,1827.766,79.95737574664872
3567,1827.768,80.00319763593144
3568,1827.771,80.01374595228386
3569,1827.774,80.01586136287887
3570,1827.777,80.00550619141453
3571,1827.779,80.13112534733058
3572,1827.782,80.1758921296559
3573,1827.785,80.27643755992996
3574,1827.788,80.35052010783701
3575,1827.79,80.37998902734104
3576,1827.793,80.52491711849383
3577,1827.796,80.66483298262818
3578,1827.799,80.74859159823893
3579,1827.801,80.7692762896533
3580,1827.804,80.74660774580997
3581,1827.807,80.74329408386109
3582,1827.81,80.77794123074591
3583,1827.812,80.85803395203126
3584,1827.815,80.89216406097107
3585,1827.818,80.99314816821492
3586,1827.821,81.11215149796055
3587,1827.823,81.27233485974268
3588,1827.826,81.38950934185418
3589,1827.829,81.52519957474502
3590,1827.832,81.5370494815465
3591,1827.834,81.54651073164642
3592,1827.837,81.55155704588613
3593,1827.84,81.50003306017302
3594,1827.842,81.61537808955742
3595,1827.845,81.62427942765657
3596,1827.848,81.52446062835354
3597,1827.851,81.4936685986414
3598,1827.853,81.42391940487028
3599,1827.856,81.57253677444788
3600,1827.859,81.71002257005281
3601,1827.862,81.71658705567674
3602,1827.864,81.85301074968118
3603,1827.867,81.86167328483195
3604,1827.87,81.83638628558299
3605,1827.873,81.83654240436445
3606,1827.875,81.94688928836806
3607,1827.878,82.007212724731
3608,1827.881,82.01784956454121
3609,1827.884,81.96472727640356
3610,1827.886,82.08677353856221
3611,1827.889,82.19444342514234
3612,1827.892,82.30103834348
3613,1827.895,82.35642221976956
3614,1827.897,82.53641658517739
3615,1827.9,82.58129895467899
3616,1827.903,82.58970213392443
3617,1827.905,82.66246659129716
3618,1827.908,82.68881397210508
3619,1827.911,82.73626674936442
3620,1827.914,82.8599077468814
3621,1827.916,82.9846792263082
3622,1827.919,83.03281933524475
3623,1827.922,83.05396752302023
3624,1827.925,83.10461608166342
3625,1827.927,83.18580881665054
3626,1827.93,83.18663396906116
3627,1827.933,83.18398410558146
3628,1827.936,83.1870950498606
3629,1827.938,83.18364552098409
3630,1827.941,83.21153458233458
3631,1827.944,83.23371609276053
3632,1827.947,83.3702041921234
3633,1827.949,83.35330140741125
3634,1827.952,83.32617108543583
3635,1827.955,83.29092871567524
3636,1827.958,83.27728057374611
3637,1827.96,83.22675650070444
3638,1827.963,83.34424514147666
3639,1827.966,83.43915737991492
3640,1827.968,83.43917032640195
3641,1827.971,83.66815352676888
3642,1827.974,83.85885030808964
3643,1827.977,83.92936459615427
3644,1827.979,84.03905585380997
3645,1827.982,84.16783719065637
3646,1827.985,84.23618580308683
3647,1827.988,84.30361485706813
3648,1827.99,84.43897970485258
3649,1827.993,84.4773792897412
3650,1827.996,84.50818862664991
3651,1827.999,84.59766120967139
3652,1828.001,84.68707492455968
3653,1828.004,84.77437638322465
3654,1828.007,84.86058877084568
3655,1828.01,84.94571208742288
3656,1828.012,85.11525397299856
3657,1828.015,85.14885093543869
3658,1828.018,85.26088931194722
3659,1828.02,85.37306619220335
3660,1828.023,85.51011398327071
3661,1828.026,85.58299501193729
3662,1828.029,85.65963998210725
3663,1828.031,85.48795879679136
3664,1828.034,85.62116057497761
3665,1828.037,85.64600689823753
3666,1828.04,85.74719763076207
3667,1828.042,85.82581148957678
3668,1828.045,85.77560587241383
3669,1828.048,85.69789879968148
3670,1828.051,85.77689025090346
3671,1828.053,85.85376587691208
3672,1828.056,85.82928374262642
3673,1828.059,85.81054987172486
3674,1828.061,85.88550811317357
3675,1828.064,85.90836020218765
3676,1828.067,85.98075235810855
3677,1828.07,86.00089732396059
3678,1828.072,86.03385962762833
3679,1828.075,86.05294473332094
3680,1828.078,86.03446428956875
3681,1828.081,86.1395494472176
3682,1828.083,86.19366875531678
3683,1828.086,86.22482754636962
3684,1828.089,86.32727796593757
3685,1828.092,86.34694522969367
3686,1828.094,86.34060301230105
3687,1828.097,86.33400593439114
3688,1828.1,86.29356387617219
3689,1828.102,86.38732415430745
3690,1828.105,86.48222797339243
3691,1828.108,86.52651479967497
3692,1828.111,86.59195496808576
3693,1828.113,86.49694575990073
3694,1828.116,86.59375230567477
3695,1828.119,86.50449350611605
3696,1828.122,86.40334410942181
3697,1828.124,86.31488008353107
3698,1828.127,86.40473651960328
3699,1828.13,86.49880773084038
3700,1828.133,86.46305673767804
3701,1828.135,86.55518050595599
3702,1828.138,86.53893315807936
3703,1828.141,86.48136912336713
3704,1828.143,86.44722903664723
3705,1828.146,86.43737354975588
3706,1828.149,86.49853119472134
3707,1828.152,86.48920024065403
3708,1828.154,86.5287792766887
3709,1828.157,86.54142591481181
3710,1828.16,86.52642573076784
3711,1828.163,86.58587869239517
3712,1828.165,86.53391365647816
3713,1828.168,86.4740146422889
3714,1828.171,86.42611999424669
3715,1828.173,86.40982382239453
3716,1828.176,86.447565205683
3717,1828.179,86.60447640680937
3718,1828.182,86.60300528933563
3719,1828.184,86.59633670271889
3720,1828.187,86.55797963498675
3721,1828.19,86.48314048525066
3722,1828.193,86.60745274148421
3723,1828.195,86.72798620402156
3724,1828.198,86.65030110991842
3725,1828.201,86.75833936821346
3726,1828.204,86.69061909619238
